record_id,source_type,source,title,event_date,entity_name,raw_text,penalty_amount,agency,region,url
REG_000298,regulation,国家医保局-公共服务,全国医疗保障跨省异地就医直接结算公共服务信息发布（第三十七期）——持续扩大门诊费用跨省直接...,2021-07-26,,"国家医保局-公共服务 全国医疗保障跨省异地就医直接结算公共服务信息发布（第三十七期）——持续扩大门诊费用跨省直接...
国家医保局-公共服务 全国医疗保障跨省异地就医直接结算公共服务信息发布（第三十七期）——持续扩大门诊费用跨省直接...",0,国家医疗保障局,,https://www.nhsa.gov.cn/art/2021/7/26/art_114_7163.html
REG_000299,regulation,国家医保局-公共服务,全国医疗保障跨省异地就医直接结算公共服务信息发布（第三十六期）——全国门诊费用跨省直接结算...,2021-06-21,,"国家医保局-公共服务 全国医疗保障跨省异地就医直接结算公共服务信息发布（第三十六期）——全国门诊费用跨省直接结算...
国家医保局-公共服务 全国医疗保障跨省异地就医直接结算公共服务信息发布（第三十六期）——全国门诊费用跨省直接结算...",0,国家医疗保障局,,https://www.nhsa.gov.cn/art/2021/6/21/art_114_7162.html
REG_000300,regulation,国家医保局-公共服务,全国医疗保障跨省异地就医直接结算公共服务信息发布（第三十五期）——进一步扩大普通门诊费用跨...,2021-05-19,,"国家医保局-公共服务 全国医疗保障跨省异地就医直接结算公共服务信息发布（第三十五期）——进一步扩大普通门诊费用跨...
国家医保局-公共服务 全国医疗保障跨省异地就医直接结算公共服务信息发布（第三十五期）——进一步扩大普通门诊费用跨...",0,国家医疗保障局,,https://www.nhsa.gov.cn/art/2021/5/19/art_114_7161.html
REG_000301,regulation,国家医保局-公共服务,全国医疗保障跨省异地就医直接结算公共服务信息发布（第三十四期）——跨省异地就医月度直接结算...,2021-04-12,,"国家医保局-公共服务 全国医疗保障跨省异地就医直接结算公共服务信息发布（第三十四期）——跨省异地就医月度直接结算...
国家医保局-公共服务 全国医疗保障跨省异地就医直接结算公共服务信息发布（第三十四期）——跨省异地就医月度直接结算...",0,国家医疗保障局,,https://www.nhsa.gov.cn/art/2021/4/12/art_114_7160.html
REG_000302,regulation,国家医保局-公共服务,全国医疗保障跨省异地就医直接结算公共服务信息发布（第三十三期）——27个省（区、市）普通门...,2021-03-26,,"国家医保局-公共服务 全国医疗保障跨省异地就医直接结算公共服务信息发布（第三十三期）——27个省（区、市）普通门...
国家医保局-公共服务 全国医疗保障跨省异地就医直接结算公共服务信息发布（第三十三期）——27个省（区、市）普通门...",0,国家医疗保障局,,https://www.nhsa.gov.cn/art/2021/3/26/art_114_7159.html
REG_000303,regulation,国家医保局-公共服务,基本医疗保险跨省异地就医直接结算公共服务信息发布（第三十二期） ——西南5地率先启动高血压...,2021-02-26,,"国家医保局-公共服务 基本医疗保险跨省异地就医直接结算公共服务信息发布（第三十二期） ——西南5地率先启动高血压...
国家医保局-公共服务 基本医疗保险跨省异地就医直接结算公共服务信息发布（第三十二期） ——西南5地率先启动高血压...",0,国家医疗保障局,,https://www.nhsa.gov.cn/art/2021/2/26/art_114_7158.html
REG_000304,regulation,国家医保局-公共服务,基本医疗保险跨省异地就医直接结算公共服务信息发布（第三十一期）——普通门诊费用跨省直接结算...,2021-01-22,,"国家医保局-公共服务 基本医疗保险跨省异地就医直接结算公共服务信息发布（第三十一期）——普通门诊费用跨省直接结算...
国家医保局-公共服务 基本医疗保险跨省异地就医直接结算公共服务信息发布（第三十一期）——普通门诊费用跨省直接结算...",0,国家医疗保障局,,https://www.nhsa.gov.cn/art/2021/1/22/art_114_7157.html
REG_000305,regulation,国家医保局-公共服务,基本医疗保险跨省异地就医直接结算公共服务信息发布（第三十期）——日均住院和普通门诊跨省直接...,2021-01-18,,"国家医保局-公共服务 基本医疗保险跨省异地就医直接结算公共服务信息发布（第三十期）——日均住院和普通门诊跨省直接...
国家医保局-公共服务 基本医疗保险跨省异地就医直接结算公共服务信息发布（第三十期）——日均住院和普通门诊跨省直接...",0,国家医疗保障局,,https://www.nhsa.gov.cn/art/2021/1/18/art_114_7156.html
REG_000306,regulation,国家医保局-公共服务,基本医疗保险跨省异地就医直接结算公共服务信息发布（第二十九期）——异地就医备案结果自助查询...,2020-11-30,,"国家医保局-公共服务 基本医疗保险跨省异地就医直接结算公共服务信息发布（第二十九期）——异地就医备案结果自助查询...
国家医保局-公共服务 基本医疗保险跨省异地就医直接结算公共服务信息发布（第二十九期）——异地就医备案结果自助查询...",0,国家医疗保障局,,https://www.nhsa.gov.cn/art/2020/11/30/art_114_7155.html
REG_000307,regulation,国家医保局-公共服务,基本医疗保险跨省异地就医直接结算公共服务信息发布（第二十八期）——当月住院费用跨省直接结算...,2020-10-30,,"国家医保局-公共服务 基本医疗保险跨省异地就医直接结算公共服务信息发布（第二十八期）——当月住院费用跨省直接结算...
国家医保局-公共服务 基本医疗保险跨省异地就医直接结算公共服务信息发布（第二十八期）——当月住院费用跨省直接结算...",0,国家医疗保障局,,https://www.nhsa.gov.cn/art/2020/10/30/art_114_7154.html
REG_000308,regulation,国家医保局-公共服务,基本医疗保险跨省异地就医直接结算公共服务信息发布（第二十七期）——国家平台线上备案服务开通...,2020-09-30,,"国家医保局-公共服务 基本医疗保险跨省异地就医直接结算公共服务信息发布（第二十七期）——国家平台线上备案服务开通...
国家医保局-公共服务 基本医疗保险跨省异地就医直接结算公共服务信息发布（第二十七期）——国家平台线上备案服务开通...",0,国家医疗保障局,,https://www.nhsa.gov.cn/art/2020/9/30/art_114_7153.html
REG_000309,regulation,国家医保局-公共服务,基本医疗保险跨省异地就医直接结算公共服务信息发布（第二十六期）——门诊费用跨省直接结算人次...,2020-08-31,,"国家医保局-公共服务 基本医疗保险跨省异地就医直接结算公共服务信息发布（第二十六期）——门诊费用跨省直接结算人次...
国家医保局-公共服务 基本医疗保险跨省异地就医直接结算公共服务信息发布（第二十六期）——门诊费用跨省直接结算人次...",0,国家医疗保障局,,https://www.nhsa.gov.cn/art/2020/8/31/art_114_7152.html
REG_000310,regulation,国家医保局-公共服务,基本医疗保险跨省异地就医直接结算公共服务信息发布（第二十五期）,2020-07-29,,"国家医保局-公共服务 基本医疗保险跨省异地就医直接结算公共服务信息发布（第二十五期）
国家医保局-公共服务 基本医疗保险跨省异地就医直接结算公共服务信息发布（第二十五期）",0,国家医疗保障局,,https://www.nhsa.gov.cn/art/2020/7/29/art_114_7151.html
REG_000311,regulation,国家医保局-公共服务,基本医疗保险跨省异地就医直接结算公共服务信息发布（第二十四期）——全国统一的查询服务让异地...,2020-06-29,,"国家医保局-公共服务 基本医疗保险跨省异地就医直接结算公共服务信息发布（第二十四期）——全国统一的查询服务让异地...
国家医保局-公共服务 基本医疗保险跨省异地就医直接结算公共服务信息发布（第二十四期）——全国统一的查询服务让异地...",0,国家医疗保障局,,https://www.nhsa.gov.cn/art/2020/6/29/art_114_7150.html
REG_000312,regulation,国家医保局-公共服务,基本医疗保险跨省异地就医直接结算公共服务信息发布（第二十三期）——京津冀、长三角、西南五省...,2020-05-22,,"国家医保局-公共服务 基本医疗保险跨省异地就医直接结算公共服务信息发布（第二十三期）——京津冀、长三角、西南五省...
国家医保局-公共服务 基本医疗保险跨省异地就医直接结算公共服务信息发布（第二十三期）——京津冀、长三角、西南五省...",0,国家医疗保障局,,https://www.nhsa.gov.cn/art/2020/5/22/art_114_7149.html
REG_000313,regulation,国家医保局-公共服务,基本医疗保险跨省异地就医直接结算公共服务信息发布（第二十二期）——跨省异地就医直接结算量有...,2020-04-30,,"国家医保局-公共服务 基本医疗保险跨省异地就医直接结算公共服务信息发布（第二十二期）——跨省异地就医直接结算量有...
国家医保局-公共服务 基本医疗保险跨省异地就医直接结算公共服务信息发布（第二十二期）——跨省异地就医直接结算量有...",0,国家医疗保障局,,https://www.nhsa.gov.cn/art/2020/4/30/art_114_7148.html
